CNT,CNTRYID,CNTSCHID,CNTSTUID,ESCS,ST004D01T,ST001D01T,REPEAT,DISCLIM,TEACHSUP,COGACRCO,COGACMCO,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH
COL,170.0,17000259.0,17000540.0,1.6704,2.0,10.0,0.0,0.7487,0.4357,0.1712,,78.36551,483.023,432.947,517.172,513.017,532.15,536.393,555.594,510.201,513.064,531.342
COL,170.0,17000019.0,17000541.0,1.2349,2.0,10.0,0.0,-0.0784,0.4357,0.8893,0.5829,33.18173,602.125,604.696,565.988,594.864,552.397,604.256,630.301,597.009,673.512,669.745
COL,170.0,17000165.0,17000542.0,-2.16,1.0,9.0,0.0,,,,,75.21351,350.144,324.404,321.5,296.375,302.83,265.059,384.132,265.412,266.64,321.099
COL,170.0,17000098.0,17000543.0,-0.9143,2.0,10.0,0.0,0.3894,-1.0693,0.4813,0.1074,101.5597,358.136,378.204,376.941,387.75,367.333,337.14,375.741,359.567,403.958,369.779
COL,170.0,17000011.0,17000544.0,-0.0421,1.0,11.0,0.0,0.9297,-0.1002,2.2677,2.3416,61.03762,475.855,495.572,448.932,469.204,382.155,440.084,471.725,437.012,422.441,507.636
COL,170.0,17000162.0,17000545.0,1.3328,2.0,8.0,0.0,-0.2938,0.8211,0.7137,0.4531,90.68923,541.716,550.528,528.242,544.458,499.703,516.256,489.786,500.531,537.571,556.66
COL,170.0,17000003.0,17000546.0,-0.3093,2.0,9.0,,,,,,199.7032,340.878,360.029,312.55,305.552,349.745,310.523,374.217,299.138,297.862,368.358
COL,170.0,17000158.0,17000547.0,-1.3628,2.0,9.0,1.0,,,,,83.76818,263.462,247.524,324.865,354.951,286.825,290.078,308.392,319.999,282.404,298.237
COL,170.0,17000089.0,17000548.0,-1.4495,2.0,11.0,0.0,1.1571,0.1475,-0.7161,-0.5337,44.99433,481.226,477.437,483.2,492.219,458.918,471.205,520.77,516.413,474.907,501.255
COL,170.0,17000147.0,17000549.0,-1.4024,1.0,10.0,0.0,0.4967,1.5558,,0.4475,25.60387,391.322,419.779,436.595,469.952,467.241,458.484,430.028,460.631,420.499,523.017
COL,170.0,17000257.0,17000550.0,-0.7504,2.0,10.0,0.0,0.1997,1.5558,0.9252,1.1354,6.67952,445.863,458.871,517.019,463.907,408.73,497.532,464.336,415.931,451.606,473.575
COL,170.0,17000062.0,17000551.0,0.9135,1.0,10.0,0.0,-1.0466,-0.3322,-0.1255,0.2137,97.70245,437.469,426.325,385.888,398.514,391.684,422.989,454.777,380.766,368.702,404.506
COL,170.0,17000144.0,17000552.0,0.8709,1.0,10.0,0.0,1.0136,1.5558,0.0718,1.1736,24.54236,453.366,459.963,507.485,489.237,464.614,405.989,411.949,441.35,505.009,501.494
COL,170.0,17000120.0,17000553.0,,2.0,8.0,,,,,,94.18481,253.625,269.418,271.76,184.783,255.619,250.881,222.892,239.577,226.578,196.231
COL,170.0,17000249.0,17000554.0,-0.7096,1.0,11.0,0.0,0.1201,1.5558,1.7722,1.2602,80.3298,344.128,403.963,407.578,413.202,430.395,432.284,412.926,432.274,403.844,391.931
COL,170.0,17000069.0,17000555.0,-1.2315,1.0,10.0,0.0,-0.8126,-1.3627,-1.2429,-1.0348,86.78685,336.652,373.659,350.534,382.501,371.068,332.756,374.334,380.634,372.184,398.963
COL,170.0,17000224.0,17000558.0,-1.7034,1.0,10.0,1.0,-1.1971,-0.1002,-0.8007,-0.5466,111.2934,377.869,286.458,323.543,298.255,311.492,377.412,338.574,343.033,344.593,354.305
COL,170.0,17000080.0,17000560.0,-1.2934,1.0,11.0,0.0,-0.1006,1.5558,0.5305,2.3189,77.14465,385.911,355.856,397.839,410.842,418.946,383.876,376.356,382.063,420.973,375.555
COL,170.0,17000205.0,17000561.0,-0.746,1.0,10.0,0.0,-1.0235,-0.1002,0.5339,,62.42721,290.725,288.348,339.111,296.0,333.862,331.426,325.844,260.112,294.772,334.439
COL,170.0,17000196.0,17000562.0,-1.1509,2.0,10.0,0.0,-0.4763,0.8211,-0.0295,1.669,87.94175,429.164,408.504,399.753,414.138,396.553,449.0,420.855,389.32,398.124,430.896
COL,170.0,17000092.0,17000564.0,0.4927,2.0,10.0,0.0,-0.1354,-0.1002,0.5155,0.3369,26.74106,415.551,488.788,466.221,458.178,481.773,526.466,460.162,477.398,448.111,443.355
COL,170.0,17000209.0,17000565.0,-1.098,1.0,11.0,0.0,-0.6497,-0.3322,-0.4288,-0.0888,43.83019,397.579,413.334,425.221,358.299,476.378,417.823,399.079,411.391,409.029,478.447
COL,170.0,17000178.0,17000566.0,0.2706,1.0,10.0,0.0,0.4628,-0.3322,2.3139,1.4222,44.20861,451.622,389.582,402.713,438.938,404.863,439.24,411.062,455.424,412.612,386.757
COL,170.0,17000041.0,17000567.0,-1.2643,2.0,11.0,0.0,-0.1354,0.8211,0.4878,1.838,76.58805,470.505,470.412,445.173,430.984,485.079,450.349,467.315,440.654,465.388,431.494
COL,170.0,17000079.0,17000568.0,-1.0706,2.0,8.0,1.0,,,,,56.53627,308.167,302.901,349.064,369.29,357.542,221.715,227.377,335.054,270.518,328.297
COL,170.0,17000254.0,17000569.0,-0.0503,1.0,10.0,0.0,-0.0787,1.5558,0.4328,0.9912,49.69377,338.682,352.886,372.81,375.662,375.507,365.551,398.314,353.093,319.956,298.532
COL,170.0,17000193.0,17000570.0,-1.796,1.0,10.0,1.0,-1.0235,0.8211,-0.291,0.0707,92.51418,366.109,356.799,401.274,356.134,349.742,363.301,363.044,349.498,342.785,386.389
COL,170.0,17000256.0,17000571.0,-1.7223,1.0,7.0,1.0,0.6533,0.4357,0.2302,0.4145,96.40105,330.746,328.95,363.445,362.246,299.234,316.195,323.14,342.193,374.948,316.911
COL,170.0,17000144.0,17000572.0,-0.8224,1.0,10.0,0.0,1.0989,-0.1002,0.1692,0.5027,24.54236,458.6,397.524,424.436,417.168,487.377,425.814,406.374,428.098,471.395,466.457
COL,170.0,17000195.0,17000573.0,0.9061,2.0,10.0,0.0,0.3521,0.8211,1.1058,0.952,73.29716,501.166,533.452,512.028,496.185,504.519,466.598,491.244,483.573,484.416,521.814
COL,170.0,17000176.0,17000574.0,-2.1397,1.0,10.0,0.0,,,,,77.16576,275.889,256.999,266.105,310.176,264.0,280.482,264.327,273.173,276.677,280.428
COL,170.0,17000230.0,17000575.0,-0.2464,1.0,10.0,0.0,-0.1668,1.5558,0.5119,0.186,55.84353,374.736,352.501,305.938,414.093,334.914,327.875,377.289,372.209,380.59,342.652
COL,170.0,17000220.0,17000576.0,0.1601,1.0,11.0,0.0,-1.1378,0.1475,0.0821,0.0411,27.06385,501.707,522.593,463.704,495.572,484.195,506.878,533.78,498.93,515.509,504.381
COL,170.0,17000145.0,17000577.0,0.4761,2.0,9.0,1.0,-0.1219,-0.5635,-0.8289,0.1755,166.0726,348.492,289.324,297.833,321.079,334.123,310.831,241.839,310.413,246.965,310.344
COL,170.0,17000069.0,17000578.0,-1.158,1.0,11.0,0.0,1.0136,-0.5635,1.0477,2.2655,86.78685,341.49,369.699,357.641,410.309,365.365,400.147,338.734,389.772,365.82,355.241
COL,170.0,17000025.0,17000579.0,-2.5615,2.0,8.0,1.0,0.3552,-1.0693,-0.7873,-0.538,97.10527,281.499,296.001,269.374,289.743,282.559,303.922,263.715,220.417,283.564,276.607
COL,170.0,17000131.0,17000580.0,-2.8097,1.0,10.0,0.0,0.757,0.1475,1.5088,0.1918,82.65513,353.618,257.679,310.183,300.225,286.362,295.303,318.205,265.052,298.316,294.943
COL,170.0,17000179.0,17000581.0,-1.4951,2.0,8.0,1.0,-0.3155,1.5558,2.1488,,43.50099,387.494,348.524,367.598,417.662,325.46,375.925,425.692,403.839,390.423,389.745
COL,170.0,17000215.0,17000582.0,1.0974,2.0,10.0,0.0,0.7487,1.5558,0.2671,0.946,75.66897,478.886,454.189,420.721,462.419,518.368,468.219,446.225,472.147,524.693,457.395
COL,170.0,17000237.0,17000583.0,-3.33,2.0,9.0,0.0,,,,,84.46349,306.222,305.408,275.343,239.092,300.804,246.784,225.453,282.596,247.899,245.135
COL,170.0,17000052.0,17000584.0,1.1425,1.0,10.0,0.0,0.488,1.5558,0.5527,2.3009,48.63658,434.29,421.773,460.655,464.385,483.949,427.181,481.095,475.073,465.647,470.177
COL,170.0,17000019.0,17000585.0,1.0265,2.0,10.0,0.0,1.8286,-0.1002,-0.0693,-0.0181,33.18173,475.789,486.367,529.083,499.894,549.053,513.553,512.511,491.834,543.063,534.449
COL,170.0,17000141.0,17000586.0,-1.241,1.0,10.0,0.0,1.1687,1.5558,1.074,0.5494,42.39524,353.443,346.341,335.042,371.471,355.858,383.291,316.751,338.545,357.643,379.224
COL,170.0,17000235.0,17000587.0,0.5242,1.0,9.0,0.0,1.1405,0.1475,1.3918,0.6916,44.99433,444.14,437.729,398.224,397.981,442.181,401.93,446.435,411.564,444.663,431.029
COL,170.0,17000077.0,17000588.0,-0.6518,1.0,10.0,0.0,-0.0784,1.5558,0.1721,2.2946,120.6607,284.133,364.684,360.307,308.916,388.915,372.882,296.71,394.604,329.661,419.902
COL,170.0,17000202.0,17000589.0,-2.6867,2.0,10.0,0.0,0.8065,0.4357,0.0057,1.0522,100.4039,445.896,441.125,436.959,433.524,465.002,471.638,420.307,445.985,434.13,463.321
COL,170.0,17000001.0,17000590.0,-0.3091,2.0,10.0,0.0,-0.8126,-0.3322,-1.6275,0.7512,24.3533,459.05,480.622,445.912,459.776,429.019,468.271,473.309,386.89,437.337,447.904
COL,170.0,17000042.0,17000591.0,-0.708,2.0,9.0,1.0,,,,,90.68139,249.339,297.423,259.475,289.716,293.821,242.181,256.265,284.275,266.023,284.533
COL,170.0,17000155.0,17000592.0,-0.3225,2.0,10.0,0.0,1.7598,-2.9095,-2.8256,-2.1282,88.42197,322.748,392.181,420.015,407.498,372.939,398.167,367.715,371.517,376.793,356.264
COL,170.0,17000248.0,17000593.0,-0.8929,2.0,11.0,0.0,-1.302,-0.3322,-0.1012,0.9396,44.4319,523.65,567.256,505.919,538.573,487.545,505.757,482.553,502.367,514.048,514.128
COL,170.0,17000178.0,17000594.0,0.7384,2.0,10.0,0.0,0.793,1.5558,0.054,2.4885,45.69174,496.978,518.423,506.101,497.911,540.023,476.485,512.495,478.686,529.175,484.463
COL,170.0,17000006.0,17000595.0,-2.7815,2.0,11.0,0.0,-0.5233,-0.1002,1.1394,0.8366,108.0163,415.524,482.446,496.734,437.062,487.716,479.048,451.811,438.829,459.957,493.185
COL,170.0,17000246.0,17000597.0,-1.1443,2.0,10.0,0.0,1.0945,-0.1002,-0.0667,0.9133,78.03508,464.61,458.028,452.74,416.279,472.241,430.621,484.062,443.444,428.922,427.326
COL,170.0,17000210.0,17000599.0,0.2328,1.0,10.0,0.0,0.3658,0.8211,2.2108,1.9389,76.6133,477.417,489.004,482.387,469.836,517.062,479.789,509.193,457.679,502.335,496.779
COL,170.0,17000093.0,17000600.0,-2.4994,2.0,8.0,1.0,-0.1114,-1.0693,0.6015,0.9488,76.3676,291.045,334.201,333.652,331.471,314.893,291.229,322.113,361.426,353.74,339.185
COL,170.0,17000120.0,17000601.0,-1.9776,1.0,11.0,0.0,-0.8779,-1.3627,2.1089,2.3552,90.98905,310.792,330.59,335.617,343.271,320.241,303.346,343.554,322.808,365.025,308.472
COL,170.0,17000023.0,17000602.0,-2.3033,1.0,9.0,1.0,0.0968,1.5558,2.2247,2.3217,70.3896,298.111,314.773,327.614,337.142,346.288,296.048,377.572,310.831,303.897,334.126
COL,170.0,17000056.0,17000603.0,,1.0,10.0,,,,,,77.38879,336.666,305.706,384.217,305.168,291.434,294.957,313.264,302.537,327.717,291.034
COL,170.0,17000109.0,17000604.0,-1.832,2.0,8.0,1.0,0.1997,1.5558,-0.8184,0.3682,49.64584,363.1,356.455,409.33,361.135,373.702,351.638,406.966,354.559,403.418,363.284
COL,170.0,17000057.0,17000606.0,-0.9297,2.0,10.0,0.0,-0.5195,-1.0693,-1.293,-1.9787,73.08299,455.572,392.122,403.148,495.554,471.38,476.057,439.902,492.35,448.212,434.741
COL,170.0,17000103.0,17000607.0,0.3858,2.0,8.0,1.0,-0.8883,-1.3627,-0.3567,-0.4581,48.52567,369.041,294.131,297.254,379.556,342.008,356.156,370.521,310.692,351.599,336.958
COL,170.0,17000009.0,17000608.0,-0.4636,1.0,10.0,1.0,-0.9971,-1.0693,,,92.53383,317.371,308.362,303.527,323.24,335.402,299.325,291.133,302.928,319.617,295.595
COL,170.0,17000029.0,17000609.0,,2.0,9.0,,,,,,84.11847,349.526,381.472,367.858,374.056,365.065,407.054,406.556,396.401,413.107,428.832
COL,170.0,17000048.0,17000610.0,-1.9035,2.0,10.0,0.0,-2.4752,1.5558,-2.4249,0.3916,38.57745,366.912,336.162,355.085,318.901,364.089,346.048,339.736,310.178,344.181,307.128
COL,170.0,17000120.0,17000611.0,-2.1925,1.0,9.0,1.0,0.6387,0.8211,,,89.10648,269.453,266.161,345.931,337.398,333.868,314.407,288.263,290.664,304.953,290.234
COL,170.0,17000240.0,17000613.0,-1.6606,1.0,10.0,1.0,0.3494,0.8211,0.4813,1.0502,78.47609,336.298,324.471,332.474,258.9,284.255,275.623,338.805,258.591,333.632,256.624
COL,170.0,17000171.0,17000614.0,-1.5959,2.0,10.0,0.0,0.6764,-0.1002,-1.2894,0.956,23.13851,365.116,395.856,375.073,350.493,402.125,357.736,376.332,390.572,368.824,371.428
COL,170.0,17000227.0,17000615.0,-1.1264,1.0,10.0,0.0,1.6526,1.5558,0.8046,0.0969,118.4389,364.909,382.134,375.894,338.812,407.303,354.745,396.798,360.969,337.209,377.756
COL,170.0,17000219.0,17000616.0,-0.0149,2.0,10.0,0.0,-0.521,-1.0693,-0.3342,-1.9504,44.67636,501.086,439.086,472.721,452.202,494.224,464.594,462.632,499.636,454.763,469.931
COL,170.0,17000167.0,17000617.0,0.301,1.0,11.0,0.0,1.6706,0.4357,-0.2185,-0.5217,91.64339,413.004,409.239,467.811,466.86,487.277,430.517,454.612,445.86,478.466,442.433
COL,170.0,17000264.0,17000618.0,-2.1688,1.0,9.0,0.0,0.1997,-0.1002,-0.2065,0.0981,90.06683,330.892,340.305,346.236,346.503,330.056,357.357,331.375,277.162,319.17,351.314
COL,170.0,17000252.0,17000619.0,-0.3713,1.0,10.0,0.0,-0.0968,1.5558,0.5662,0.9514,29.11398,369.441,337.355,391.758,366.667,366.775,333.458,390.839,390.35,406.149,344.121
COL,170.0,17000100.0,17000622.0,-2.0063,2.0,8.0,1.0,,,,,93.89827,366.643,358.77,378.859,382.094,362.32,299.876,320.562,371.956,347.733,368.379
COL,170.0,17000155.0,17000623.0,-1.6303,2.0,10.0,0.0,0.2002,-0.1002,0.4716,0.9698,88.42197,461.857,438.142,422.09,393.874,422.133,398.669,454.716,472.128,424.811,449.905
COL,170.0,17000178.0,17000624.0,-0.4553,2.0,10.0,0.0,0.3884,0.4357,0.654,0.7661,45.69174,432.583,467.655,449.549,450.024,462.611,464.3,458.395,463.864,455.351,450.295
COL,170.0,17000020.0,17000625.0,-0.9367,1.0,10.0,1.0,0.1765,-0.1002,0.1055,0.534,40.78289,366.587,361.724,351.889,348.429,336.604,353.841,323.595,342.223,376.866,353.103
COL,170.0,17000157.0,17000626.0,-0.2231,1.0,10.0,1.0,0.5807,1.5558,-0.107,0.6343,159.3519,355.378,373.694,321.974,331.196,416.912,339.097,391.288,394.26,341.658,364.153
COL,170.0,17000199.0,17000627.0,-2.2939,1.0,10.0,0.0,-0.4809,0.4357,-2.4121,,89.26825,395.49,432.641,428.796,379.023,431.2,410.319,415.358,368.966,423.587,406.03
COL,170.0,17000257.0,17000628.0,-0.911,1.0,9.0,1.0,1.0989,1.5558,-0.0316,1.1851,7.99107,375.585,327.443,375.371,327.209,353.861,368.261,382.029,390.312,395.278,393.972
COL,170.0,17000143.0,17000629.0,-1.6626,1.0,8.0,1.0,0.165,1.5558,-0.6049,0.4397,143.4366,271.642,212.025,241.149,239.599,251.692,238.386,316.989,280.793,282.267,276.747
COL,170.0,17000061.0,17000630.0,1.1426,1.0,10.0,0.0,-0.5247,-0.1002,2.4617,0.2325,90.33648,466.132,435.748,431.829,429.195,459.791,412.919,467.877,475.278,449.685,445.052
COL,170.0,17000088.0,17000631.0,-0.5658,2.0,11.0,0.0,0.3847,-0.8059,-2.3315,-1.857,45.0802,467.482,483.702,469.306,469.186,485.668,444.601,447.395,486.726,479.38,457.386
COL,170.0,17000216.0,17000632.0,0.4842,1.0,10.0,0.0,0.3926,-1.7015,-2.1556,0.5578,49.83739,391.169,432.836,389.305,416.057,408.136,413.404,405.736,383.528,409.99,410.913
COL,170.0,17000186.0,17000633.0,-2.0026,1.0,9.0,1.0,,0.1475,,,85.23032,256.092,278.093,244.358,305.716,264.477,238.853,266.929,309.063,285.804,297.572
COL,170.0,17000097.0,17000634.0,-0.2524,2.0,9.0,1.0,1.7598,1.5558,2.2247,0.258,58.42303,542.023,438.951,515.263,516.729,501.133,498.301,478.107,530.835,558.821,517.987
COL,170.0,17000215.0,17000635.0,1.3573,2.0,10.0,0.0,-0.0903,0.4357,-0.2497,2.4711,75.66897,528.064,534.426,489.492,537.672,536.906,480.039,549.597,488.418,513.285,510.493
COL,170.0,17000164.0,17000637.0,-0.7316,1.0,11.0,0.0,-0.3382,-0.3322,-0.4263,-0.0173,59.51398,373.871,418.372,412.79,425.846,407.599,426.962,426.091,430.827,442.492,400.576
COL,170.0,17000176.0,17000638.0,-1.7013,1.0,11.0,0.0,1.1609,0.4357,-1.2306,-0.5059,77.16576,343.948,378.347,340.568,363.151,338.794,323.469,331.493,365.023,358.952,365.664
COL,170.0,17000168.0,17000639.0,0.2506,1.0,10.0,0.0,1.17,0.8211,0.3639,1.3731,79.77638,375.746,377.982,405.577,402.943,348.985,419.69,403.953,402.222,358.704,405.32
COL,170.0,17000254.0,17000640.0,-0.7928,2.0,10.0,0.0,-1.0183,-0.1002,-0.4945,-0.2018,43.07978,434.354,470.688,431.705,457.63,439.319,479.407,434.725,471.067,419.918,431.097
COL,170.0,17000112.0,17000641.0,-3.3807,1.0,10.0,1.0,,,,,75.15888,256.265,282.937,277.401,252.98,320.669,273.698,230.124,295.577,254.16,309.417
COL,170.0,17000031.0,17000642.0,-3.0244,2.0,8.0,1.0,1.775,-2.9095,-2.5184,-2.1295,67.77607,285.351,265.956,273.558,306.935,276.35,306.5,303.619,296.185,320.15,301.892
COL,170.0,17000028.0,17000643.0,-1.7358,2.0,9.0,1.0,-0.0611,0.4357,0.153,0.4081,44.99433,433.164,488.759,388.999,447.148,460.287,463.298,418.216,438.624,469.231,406.382
COL,170.0,17000084.0,17000644.0,-0.9594,1.0,8.0,1.0,0.4768,-0.8059,0.5701,2.4394,38.11063,384.42,344.242,340.809,296.981,350.429,358.922,360.171,352.327,346.861,348.437
COL,170.0,17000097.0,17000645.0,-0.3234,2.0,10.0,0.0,-0.1006,1.5558,-0.2037,-1.1118,58.42303,420.73,382.583,435.782,401.192,402.125,417.147,436.357,402.59,404.692,427.599
COL,170.0,17000079.0,17000646.0,-0.0195,1.0,8.0,1.0,,,,,53.37676,284.076,264.038,274.303,320.216,301.554,260.284,276.508,294.846,289.683,311.042
COL,170.0,17000151.0,17000647.0,,2.0,11.0,0.0,0.6612,1.5558,,1.4422,149.477,359.983,342.401,368.339,339.663,371.719,333.232,352.923,324.049,396.278,369.849
COL,170.0,17000147.0,17000648.0,-1.8361,2.0,10.0,0.0,0.4277,1.5558,0.2094,-0.4885,25.60387,393.985,434.19,441.253,417.982,353.21,393.673,422.574,395.321,446.847,413.049
COL,170.0,17000262.0,17000649.0,-0.6703,1.0,11.0,0.0,1.6289,1.5558,0.6328,0.1392,45.35569,517.913,466.18,477.016,481.794,509.72,482.627,504.828,529.284,476.985,508.517
COL,170.0,17000062.0,17000650.0,0.9483,1.0,10.0,0.0,0.1751,0.8211,0.4955,0.5357,97.70245,447.181,460.323,396.863,422.838,465.71,479.359,447.982,444.272,451.99,459.679
COL,170.0,17000113.0,17000651.0,-1.7157,1.0,10.0,0.0,,-0.1002,1.7299,0.6858,75.04233,384.903,382.404,387.379,365.923,386.336,370.248,342.904,356.271,331.109,358.162
COL,170.0,17000187.0,17000652.0,-2.0334,2.0,9.0,1.0,0.793,1.5558,-0.3093,0.1818,52.30531,346.743,332.358,405.511,412.424,379.302,384.833,379.399,318.595,309.589,362.686
COL,170.0,17000207.0,17000653.0,-1.0316,1.0,7.0,1.0,1.8286,-1.0693,3.4268,2.397,69.93352,329.123,313.684,323.891,312.519,376.907,319.8,357.335,349.442,300.758,373.645
COL,170.0,17000047.0,17000654.0,-0.6265,2.0,9.0,1.0,-0.0522,1.5558,1.6778,2.2738,87.69308,364.43,325.608,323.366,337.426,345.707,278.293,269.938,297.61,341.261,326.931
COL,170.0,17000016.0,17000655.0,0.8881,1.0,8.0,0.0,0.4571,-1.3627,0.1755,-0.9037,43.97574,488.925,470.432,509.479,514.117,513.097,463.2,528.748,467.96,502.234,527.017
COL,170.0,17000035.0,17000656.0,-1.2445,2.0,8.0,1.0,0.3552,-0.5635,0.2675,0.278,25.76723,450.527,410.686,376.437,427.734,409.11,409.279,418.337,439.388,421.449,419.418
COL,170.0,17000112.0,17000658.0,-0.2944,2.0,8.0,1.0,-0.4809,1.5558,0.6515,1.1917,85.93082,412.52,374.616,440.811,395.093,456.205,442.309,398.002,363.393,364.571,405.034
COL,170.0,17000137.0,17000659.0,0.1311,2.0,10.0,0.0,-0.1114,1.5558,1.2213,1.101,42.71872,411.051,446.438,428.404,427.972,415.4,396.639,420.316,393.018,403.691,398.358
COL,170.0,17000152.0,17000660.0,-0.9788,1.0,11.0,0.0,0.2002,-0.1002,-0.1322,0.1308,74.01187,462.332,430.864,481.195,424.321,501.96,445.427,465.424,470.155,446.899,492.132
COL,170.0,17000260.0,17000661.0,-1.9793,1.0,10.0,0.0,0.1003,-0.5635,-0.8927,-0.2632,108.5246,405.799,382.377,366.368,395.319,399.794,389.776,377.873,394.039,413.861,356.378
COL,170.0,17000079.0,17000662.0,-1.2784,2.0,8.0,1.0,,,,,56.53627,304.544,221.975,285.311,265.786,290.182,269.641,239.74,246.509,223.346,284.163
COL,170.0,17000262.0,17000663.0,-0.3038,2.0,9.0,1.0,-1.1621,0.1475,0.4813,-0.4422,47.21586,484.256,520.0,490.488,519.098,461.134,487.015,486.77,513.211,485.059,473.172
COL,170.0,17000204.0,17000665.0,-1.7172,1.0,10.0,0.0,0.2007,1.5558,2.0055,2.2297,100.6181,325.868,330.743,313.468,330.988,369.74,316.295,353.342,330.491,357.112,339.307
COL,170.0,17000132.0,17000666.0,-1.0047,2.0,10.0,1.0,0.165,0.8211,-0.1974,0.9718,38.61737,341.06,352.048,358.771,292.024,336.868,317.196,312.408,357.073,308.993,339.477
COL,170.0,17000143.0,17000667.0,-1.4652,1.0,8.0,1.0,-1.3792,1.5558,0.6181,1.4767,143.4366,264.046,221.287,217.555,258.861,311.785,219.518,241.121,295.819,227.751,182.644
COL,170.0,17000062.0,17000669.0,,1.0,10.0,,,,,,97.70245,447.408,409.976,408.226,446.362,377.027,432.189,438.123,419.621,394.426,404.866
COL,170.0,17000248.0,17000671.0,0.9412,1.0,11.0,1.0,-0.1499,-0.5635,0.7208,0.4015,46.6535,513.233,529.296,485.393,521.317,556.184,551.823,520.102,560.317,513.932,559.272
COL,170.0,17000065.0,17000672.0,0.5464,2.0,10.0,0.0,0.1751,1.5558,-0.0007,0.5045,72.4881,420.273,458.149,426.493,457.111,462.461,394.309,457.64,461.633,454.332,433.55
COL,170.0,17000215.0,17000673.0,-0.387,2.0,9.0,1.0,-0.707,0.8211,0.5266,0.5871,85.11045,434.77,448.948,464.294,435.044,454.442,449.791,409.656,450.339,443.281,463.899
COL,170.0,17000138.0,17000674.0,-1.5493,1.0,10.0,0.0,,,,,99.14296,370.083,344.869,316.407,325.155,304.105,339.721,323.557,329.956,332.769,367.119
COL,170.0,17000093.0,17000675.0,-3.5113,2.0,9.0,0.0,-1.1378,0.4357,-0.0182,2.3191,76.3676,326.717,324.839,298.217,334.912,350.605,317.436,340.595,314.812,381.672,327.347
COL,170.0,17000065.0,17000676.0,-1.3957,2.0,11.0,0.0,0.3658,1.5558,-0.0344,0.18,72.4881,488.688,430.329,484.555,521.155,452.995,453.783,440.637,499.333,416.64,485.961
COL,170.0,17000167.0,17000677.0,0.6661,2.0,10.0,,0.4277,-0.8059,0.5983,0.7523,90.57564,412.981,407.36,454.133,410.441,424.989,452.109,480.763,434.554,434.165,440.222
COL,170.0,17000122.0,17000678.0,-2.1699,2.0,9.0,1.0,-0.1254,-0.1002,0.5218,0.8822,41.60147,366.576,375.598,351.613,366.963,305.528,352.233,357.007,299.604,364.905,350.663
COL,170.0,17000027.0,17000679.0,-1.1553,1.0,10.0,1.0,1.8217,1.5558,-0.4175,0.194,19.72939,425.804,404.478,437.041,417.929,450.325,422.845,437.334,410.69,456.851,443.914
COL,170.0,17000159.0,17000680.0,0.5243,1.0,8.0,1.0,1.5567,1.5558,-2.6198,-1.7456,69.23218,373.738,312.72,362.226,360.585,351.29,354.475,389.069,333.383,365.849,354.56
COL,170.0,17000006.0,17000681.0,-0.5978,1.0,10.0,0.0,0.9993,-1.0693,-0.1524,,92.78937,347.184,334.749,328.742,288.844,377.951,357.016,357.145,337.99,333.147,294.52
COL,170.0,17000227.0,17000682.0,-0.4097,1.0,10.0,0.0,-0.1668,-0.1002,0.4726,0.21,118.4389,469.637,444.109,455.954,446.492,432.064,432.2,462.321,484.202,448.746,401.254
COL,170.0,17000210.0,17000683.0,-1.1584,2.0,9.0,1.0,0.3884,1.5558,-0.2572,0.3712,75.49131,379.443,306.595,307.788,313.537,353.063,316.555,351.925,362.039,304.911,350.824
COL,170.0,17000123.0,17000684.0,-1.3277,2.0,9.0,1.0,-0.9796,1.5558,-0.0318,1.6337,45.78371,384.384,381.752,402.933,354.562,392.033,362.073,327.68,380.228,349.13,372.847
COL,170.0,17000020.0,17000685.0,-2.4524,2.0,10.0,0.0,-0.5502,-0.1002,-0.427,0.2173,40.78289,454.809,417.898,537.389,462.326,448.094,470.559,398.228,467.205,431.146,463.479
COL,170.0,17000229.0,17000686.0,-0.7361,2.0,10.0,0.0,0.9993,1.5558,0.5349,0.9559,5.91991,508.443,496.907,496.848,454.013,490.297,473.159,495.353,510.179,509.391,442.42
COL,170.0,17000014.0,17000687.0,0.6571,1.0,9.0,1.0,-0.3191,-0.8059,-0.7798,-0.626,127.3571,368.747,340.916,311.564,240.23,359.779,330.112,321.178,331.881,320.435,330.608
COL,170.0,17000025.0,17000688.0,-1.1677,1.0,9.0,0.0,0.2621,1.5558,0.369,1.9373,91.86947,312.918,352.786,358.085,291.69,317.96,316.567,293.302,269.707,274.076,269.585
COL,170.0,17000064.0,17000689.0,-2.2789,2.0,10.0,0.0,1.1571,-0.3322,-0.6461,-0.53,80.12609,420.435,432.046,432.822,426.313,449.627,406.642,429.136,394.492,346.013,419.426
